index Label,Tweet Text
1,whoops  did not know i had to live up to other people s expectations instead of mine  let me just fix that  sorrynotsorrysoz
1,cannot wait for next year when it is a cyber month sale 
0,it is a
1,let us face it  at the mo there is delays on any day ending in a y valueformoneynot
0,best christmas gift new album 
1, i love that when a female expresses herself in an emphatic manner  it is always attributed to her menstrual cycle    mags pms
1,I am so persuasive lol
0,kmyb19hr study
1,  the hospital for a new allergy test   love it 
1,even your link to the service alert is down 
0,hey look there 
1,and you just skip my tbh  do you not like me so much as to just erase me from your life or something awesome  face with look of triumph 
1,oh joy  now i get to have even more of them in my living room  putyourtoysawaybadboyfriend
1,human brains disappear every day  some of them have never even appeared     humanbrain
0,happy new year all my twitter people  hope you have a happy and successful 2015  lots of love  face throwing a kiss 2015season2014sucks
1,turns out a sausage butty from burger king is just a burger  really enjoyed eating that at half 8 in the morning  feelshit
1,ma thing
0,girl beautiful short nose tall but toshort selfiee  3  
0,missed off the hashtag 
0,first nigga to grab it from behind no homo
0,lool rt   monday is done  friday is around the corner
0,new homeschool year  new marketing business  clickbank university  wealthy affiliate  writing the book finally holyscheduleneedanapp 0 0
0,scratching the night off my eyes
1,working on boxing day is so fun
0,to all udeadbeatdads ur not worth a hair on ourkids heads   tough being asinglemom but at least mybeautifuldaughter is loved by me
1,it is too bad all this is happening totheinterview  it looks like a really good movie 
1,gun laws will fix everything
1,s o to the bengals for sucking it up yesterday  totally made it worth me staying up 24 hours yesterday and coming to work this am 
0,i mostly follow my lists  but i dip into the full feed randomly 
0,not that it matters  a message board thread is not an authoritative source
1, weary cat face  face screaming in fear  weary cat face  face screaming in fear  weary cat face  face screaming in fear popcorn    face with tears of joy  father christmas  face with tears of joy  father christmas  face with tears of joy  pistol  pistol  bringing this at movie tuesday night  
1,mom  how about we bring your physical trainer dunckin  donuts   yes   bringing donuts to a fitness fanatic would make perfect sense
1,you are by far the funniest prick in the world at the moment  can you please come to geelong  we have a normal mayor  
1,thank you harding science department for only giving us 55 minutes for our final 
1,i guess this is where he lost a couple of million to lambias  is it  ludicrousstory
0,i moved here from north jersey and was a big rangers fan until the coyotes came to town  where are you from 
0,stl you will never win again rt   new manager  new striker  new transfer committee   cont 
0,maybe they are going to jump in and land on something that is technically not  the ground     
1,also sick names
0,babysitting night  hoping my car does not get towed bc idk where to park  face with open mouth and cold sweat 
0,you mean   it does not mean  so much hate        oh   orz
1,second prize is two signed copies of boris  book onlykidding
1,corpsman wisdom  i had a head cold  so i took my own advice   motrin  hydrated and changed my socks  cold eliminated navy
0,follow  now for great tweets about starting an online shop  startonlinehere
1,it is ok kev  gurney s bowling the next over
1,i take blazing hot showers so i can get used to burning in the pits of hell ifitsreal
0,festiveff to
0,i love procrastinating but i hate cramming      
1,  entertaining journalists collecting facts about annoying dentists entertaining  annoyingfactaboutdentist
0,your biggest task is to get me to lookhow shall one do that  lookingnone of themcleverclogsshldknowmynakhre too
1,zuckerberg says he wears a grey t shirt everyday because he does not want to waste time on things that do not matter  he runs facebook  
1,my stomach is a wonderland for gas inducing bacteria blessed
0,here comes the universe tmltalkleafs
1,thank god theknicks re signed carmelo  thebullscanhavehim
0,heaven knows I am miserable now   thesmithsgirloldohwowinstasize agoodmoodweirdpose
1,should be a balanced view then
0,alone tonight cause its a personal song which helps me to imagine myself beyond another world    gosupersonicquikr 
0,thx  if thry real why dont you have them  friend me on
0,boone pratt  the evolution will be televised  directed by devin gibson o    via 
1,off to brave tesco  humungous shopping list  hail outsideohbliss
0,  weird
0,breaking up with your girl so you do not have to buy her any presents    lowbudgetsmartmove agoodideabutscheming doe
0,comptroller citibikestations bikes beingproperlymaintained  as citibike gears up to expand  the  
1,ooh  someone knows how to click the  unfollow  button  I am impressed  beforecoffee
0,I am so ready to get drunk tonight
0,i think the new sweater i bought is a maternity sweater  oh well  its super cozy
1,double dance with the boys is what makes a monday worthwhile
1,obama wants closer relations with a marxist nation   I am shocked i tell you  shocked  cuba
0,oh haha no they am not  face with tears of joy  face with tears of joy  you am not even seen em
1,being able to think your self angry is such a nice gift to have   itsacurse
0,in the paper that supported the blackshirts 
0,you are the one lying
1,cool to know i have people i can talk to when having a shit night 
0,osu opponents record much better than baylor  outright conf champs  wins against 7 tms with winning records  baylor 3 
1,happy new year to you too   thanks for the reply
0,dressing gown on  turkey and buffalo sauce sandwich in hand and big fat quiz of the year movingeveragain
0,at  8 25 per day those are definitely not costco socks  i must say this   funky sock  movement is kinda cool 
1,a tiring selfiee  but yet looksfreshh  p aftr long work   i love unii
0,this has nothing to do with anything at all  but i hate the word  fleek   it sounds like something I had name my neopet 
0,oomf should be chowed in her mom s car
0,stop living like a king  you are not one so using this in real life exodusmovie
1,i think i might be an artist flowersprettylovebeautifulpaintingartnaturelchs
0,I am really stoked about going abroad in the fall  and well next week but that is for completely different reasons imissmyboyfriend
